platform,komentar,timestamp
YouTube,"Akhirnya yang ditunggu, saksi ahli muncul juga",2026-04-18 13:12:22
YouTube,"bebas karena viral... yang seperti ini sering terjadi, kejar kuota atau tukar kepala. buat aparat rakyat cuma objekan",2026-04-18 13:12:22
YouTube,halo bang amsal ayo tuntut balik para jpu& kajarinya.,2026-04-18 13:12:22
YouTube,Fotografer prewed aja minimal 5 juta/hari Ini 30 hari loh,2026-04-18 13:12:22
YouTube,Seret Kejari dan Jaksa penuntut ke Pidana,2026-04-18 13:12:22
YouTube,Tuntut balik tuh Jaksa ngawur,2026-04-18 13:12:22
YouTube,Para penegak hukum / jaksa seharusnya juga mesti belajar tentang ilmu bisnis bagaimana tatacara dan kebutuhan dalam pelaksanaan bisnis.,2026-04-18 13:12:22
YouTube,"waaahhh makin ramee dan panjang iniii, gazzzz!!!!",2026-04-18 13:12:22
YouTube,"Kenapa baru klarifikasi, tunggu viral baru ",2026-04-18 13:12:22
YouTube,Saatnya cuci tangan ,2026-04-18 13:12:22
YouTube,Naaahhhh jadi tahukan kenapa hukuman koruptor sangat  sedikit,2026-04-18 13:12:22
YouTube,Mengerikan,2026-04-18 13:12:22
YouTube,cek IP aaahhhhhhh,2026-04-18 13:12:22
YouTube,Korp  brownise ... manis didepan ... iming-iming di belakang ,2026-04-18 13:12:22
YouTube,Yg pinter jd koruptor yg bodoh jd jaksa.  Melihat beberapa kasus viral yg akibat kebodohan jaksa 1. Kasus tom lembong 2. Kasus nadiem 3. Kasus guru 4. Kasus ABK baru 5. kasus Amsal,2026-04-18 13:12:22
YouTube,Seharusnya Panggil Inspektorat Jendral yang menjadi Biang Kerok permasalahan....,2026-04-18 13:12:22
YouTube,"Ya ampun, kompak bgt ",2026-04-18 13:12:22
YouTube,"Memang sangat memalukan Jaksa seperti ini, ijazahnya perlu dipertanyakan ",2026-04-18 13:12:22
YouTube,"Itulah pentingnya pelajaran etika & moral....dahulu ada pendidikan moral,etika dan agama...ini pondasi yg sngt pnting SBG dasar terbentuknya sikap,sifat dan karakter saat d menduduki suatu jabatan pnting....pintar mmng penting,ttp tanpa d barengi dg etika ,moral mkxa smuanya sia2.dan tdk ada kearifan dan bijaksana dlm mengemban tugas....semoga generasi k depan d bekali moral dan akhlak,mulai dr rumah,sekolah,dan instansi tmpt bekerja tuk mengabdikan diri thd bangsa.",2026-04-18 13:12:22
YouTube,para jaksa harus dipecat...bahaya kedepannya ... calon koruptor kakap,2026-04-18 13:12:22
YouTube,Sudah rahasia umum kelakuan oknum jaksa seluruh NKRi,2026-04-18 13:12:22
YouTube,pecat semua JPU yang terlibat di kasus ini.,2026-04-18 13:12:22
YouTube,"Ngeri kalau berhadapan dengan hukum , karena yang seharusnya menegakkan malah main serong",2026-04-18 13:12:22
YouTube,Up,2026-04-18 13:12:22
YouTube,ooooo ini orangnya  tuntas sudah kepoku,2026-04-18 13:12:22
YouTube,Kejaksaan sudah biasa merekayasa kasus...,2026-04-18 13:12:22
YouTube,Buset. Ternyata bodohnya berjamaah ya. Kirain cuma 1 aja. ,2026-04-18 13:12:22
YouTube,"Di duga jaksa di suap oknum tertentu, harus usut tuntas",2026-04-18 13:12:22
YouTube,"Jaksanya waktu sekolah pasti byk nyontek nya nih, SDM nya parah ga tau kenapa bisa jadi ASN ",2026-04-18 13:12:22
YouTube,"Saksi ahli udah byk yg kerja sama dg lembaga negara, biasanya akan memberatkan terdakwa. Udah jdi langganan.... Kta prof hendri.",2026-04-18 13:12:22
YouTube,Ini panggil jg orng ini..,2026-04-18 13:12:22
YouTube,"Berkelit  Siap² ""cuci tangan'",2026-04-18 13:12:22
YouTube,"Sudah begini tapi gak di pecat, kerennya nih Konoha",2026-04-18 13:12:22
YouTube,"Satu kebohongan akan diikuti kebohongan berikutnya ...! Melintir,- kalimat bersayap,, ngeless aja tuu jaksa.. syukurlah saksi ahli sdh menjelaskan.",2026-04-18 13:12:22
YouTube,Nah loh...,2026-04-18 13:12:22
YouTube,sepertinya mereka sudah biasa melakukan hal hal seperti ini. mentang2 berkuasa diberi kekuasaan malah semena mena kepada rakyat.,2026-04-18 13:12:22
YouTube,Menunggu jawaban jaksa atas pernyataan atas mobil dinas dari bupatinya,2026-04-18 13:12:22
YouTube,jaksa patut diduga KUPER!!!,2026-04-18 13:12:22
YouTube,Perlu reformasi kejaksaan,2026-04-18 13:12:22
YouTube,Tangkap semua...,2026-04-18 13:12:22
YouTube,"Pidanakan oknum² JPU, Kasie & Kajari",2026-04-18 13:12:22
YouTube,Indonesia mafia hukum.bnyk pejabat yg mentalnyabobrok,2026-04-18 13:12:22
YouTube,Jaksa era sekarang tololnya minta ampun...menerapkan pasal tipikor bkn kpda pejabat publik saja sdh salah besar...,2026-04-18 13:12:22
YouTube,"Apa yg terjadi saudaraa2. Sudahlah,klean dr kemaren agak2 lah ku tengok. Kita tunggu sanksi2 utk para penegak hukum yg dzalim dn asal2an ini,stelah itu tobatlah klean2 smua,kasian bapak mamak dn kluarga klean. Klean pesan kn juga lh sma kawan2 penegak hukum lainnya,birokrat2,pejabat dn petugas administrator d sgala bidang yg msih dg kedzaliman dn kebiadaban nya hingga sekarang,klean ajaklah mereka kembali ke jalan yg benar. Klean d gaji utk membantu dn melayani masyarakat,bkan jdi beban dn masalah baru utk masyarakat.",2026-04-18 13:12:22
YouTube,Seharusnya pengadilan ada CCTV supaya public bisa liat persidangan secara bebas kecuali perkara tertutup,2026-04-18 13:12:22
YouTube,Segera pecat jaksanya dan hukum seberat beratnya karena jika terus dipertahankan akan banyak korban kejahatannya kedepan...karena memang tujuannya bukan demi keadilan tapi demi keuangan ..,2026-04-18 13:12:22
YouTube,salut untuk saksi ahli brani bersuara. untuk JPU..ga ush disebut oknum lagi lah...wong udh jelas JPU sakit... KPK klo sampe ga diusut kami pertanyakan keprofesionalan kalian...,2026-04-18 13:12:22
YouTube,knapa baru ngemeng sekarang bang!!!,2026-04-18 13:12:22
YouTube,"Jaksa : JAjan Kurang, Sembat Amsal ",2026-04-18 13:12:22
YouTube,Saya kenal dengan saksi ini bahkan dengan ayahnya.,2026-04-18 13:12:22
YouTube,"Klo kepala desa tidak paham kn bs tanya, jd klo di rasa dgn pekerjaan trsebut tidak masuk akal harga dgn pekerjaan yg di lakukan... maka bs kn dia membatalkan..",2026-04-18 13:12:22
YouTube,Cari aman semua..,2026-04-18 13:12:22
YouTube,"Netizen berifikir saksi ahlinya dongo ,eh trnyata jaksa nya permainan kata ",2026-04-18 13:12:22
YouTube,"Kajari Karo beserta jajarannya yang menangani serta mempidanakan Amsal Sitepu patut diproses secara hukum, baik administrasi serta pidana.",2026-04-18 13:12:22
YouTube,Wajib JPU ditangkap,2026-04-18 13:12:22
YouTube,Keren saksi ahli...ketahuan siapa yang maen,2026-04-18 13:12:22
YouTube,"tinggal pecat aja gampang masih banyak ,,jaksa jaksa berintegritas,,",2026-04-18 13:12:22
YouTube,Ah gak yakin,2026-04-18 13:12:22
YouTube,Mulai panik nich,2026-04-18 13:12:22
YouTube,Cuci tangan jirr,2026-04-18 13:12:22
YouTube,"jabatan apapun tergantung dari atasannya, kalau atasannya jujur pasti bawahan juga jujur",2026-04-18 13:12:22
YouTube,Harusnya tiap sidang ada videonya sebagai bukti,2026-04-18 13:12:22
YouTube,beginilah wajah jaksa2 muda kita ... udah salah ngeyel .... generasi strawberry,2026-04-18 13:12:22
YouTube,Saatnya Kewenangan Penyidikan dan Penuntutan untuk DIPISAH !!!  Kalau masih jadi satu maka Jaksa akan jadi MAFIA HUKUM !!!  TIDAK ADA KONTROL .... LAKNAT !!!!,2026-04-18 13:12:22
YouTube,oknum nya yg anying atau instansinya emang kadang binatang,2026-04-18 13:12:22
YouTube,Kirim pasukan lebih banyak lagi.biar para jendral kelihatan gagah berani,2026-04-18 13:12:22
YouTube,cuci tangan biar bersih ,2026-04-18 13:12:22
YouTube,Seperti nya semakin lama semakin terkuak ...!!!..,2026-04-18 13:12:22
YouTube,integritas adalah barang paling mahal di negeri ini,2026-04-18 13:12:22
YouTube,"Jaksanya punya kekayaan 2 Milyar dan dikasih Mobil sama Pemda , mata duitan semua ",2026-04-18 13:12:22
YouTube,Banyak kasus besar yg harus diurus oleh jaksa ini drpd kasus kecil spt ini yg msh bs ditoleransi.,2026-04-18 13:12:22
YouTube,Lucune negeriku... ,2026-04-18 13:12:22
YouTube,Semoga kena karma kalian jaksa! Azab seazab-azabnya!,2026-04-18 13:12:22
YouTube,"Biar sudah salah tetap dibela atasannya dng bermacam argument spt debat kusir, jadi kejahatan ini sptnya sdh membudaya",2026-04-18 13:12:22
YouTube,Jaksa bodoh... kau tuntut la itu pemda atau pemerintah desanya.. bukan pembuat jasa... buat malu almamater mu aja...,2026-04-18 13:12:22
YouTube,Wah kajari sdh berbohong harus di proses ni,2026-04-18 13:12:22
YouTube,"Tindak tegas mereka mereka yg berbohong dan memplintir keterangan saksi ahli, semoga keterangan nya tertuang dalam dokumen resmi",2026-04-18 13:12:22
YouTube,"Kalau Kejaksaan Agung RI punya Nyali, Tangkap dan Adili semua m yang terlibat di kasus Amsal, mulai dari JPU, Kajari Karo, inspektorat yang terlibat dan bahkan Kajati Sumut...",2026-04-18 13:12:22
YouTube,Parah ,2026-04-18 13:12:23
YouTube,Gila...ternyata jaksa kita sebodoh ini,2026-04-18 13:12:23
YouTube,Jaksa muda semngat buat menperkaya diri,2026-04-18 13:12:23
YouTube,Sebenarny kpla negara malu ga ya hukum mkin buruq n ga punya mlu,2026-04-18 13:12:23
YouTube,Lapor balik lah biar kapok,2026-04-18 13:12:23
YouTube,"Cb lihat kegiatan pemkab di pemerintahan...misalnya kegiatan rapat, sosialisasi tiga hari di laksanakan 2 hari....",2026-04-18 13:12:23
YouTube,Kalo ga sampe masuk penjara hebat sih bekingannya,2026-04-18 13:12:23
YouTube,Jenis kontrak seperti ini lum sum jadi yg diperhatikan hasilnya dari kontrak ini yaitu produk kontrak nya,2026-04-18 13:12:23
YouTube,Sekarang baru muncul . Kmaren kmana saja bro,2026-04-18 13:12:23
YouTube,Proyek kecil 2 ribut seantero jagat sedang kan yg besar adem ayem saja,2026-04-18 13:12:23
YouTube,"Sudah rahasia umum kalau oknum jaksa itu suka bermain perkara atau mereka tahu ada potensi masalah mereka intip, biarkan, tangkap, peras, atur2, bayar, lalu SP3...parah memang oknum2 jaksa itu",2026-04-18 13:12:23
YouTube,Ini kalau sudah viral cari pembelaan SDM rendah lho bang,2026-04-18 13:12:23
YouTube,Sangat kelihatan Kajari dan jaksanya nya seorang mafia!,2026-04-18 13:12:23
YouTube,"Penegak hukum yg menzolimi rakyat , yg menjahati rakyat nya menjadi penjahat yg harus dipidana , tidak cukup dipecat ",2026-04-18 13:12:23
YouTube,pecat semua yg terlibat......kasus ini sangat melukai para pekerja kreatif multimedia....karena jaksa adalah wakil tangan tuhan..,2026-04-18 13:12:23
YouTube,Serem bener punya jaksa model gini,2026-04-18 13:12:23
YouTube,giliran jaksa bermasalah.. saksi ahli mulai membela diri,2026-04-18 13:12:23
YouTube,Pecaaaat,2026-04-18 13:12:23
YouTube,Pecat aja tuh satu grup,2026-04-18 13:12:23
YouTube,"Buka aja bung rekaman persidangannya, kan sidang pengadilan nya terbuka, pasti ada rekamannya",2026-04-18 13:12:23
YouTube,Kenapa ya jaksa RI pada bodoh dan nafsu sekali untuk memenjarakan orang,2026-04-18 13:12:23
YouTube,"Wahh parah ini... saksi ahli ternyata beda pernyataan nya, pantes ngga dihadirkan Di komisi 3",2026-04-18 13:12:23
YouTube,"Beginilah potret lembaga peradilan di negeri kita...kalaulah mulai dri rekrutmen penuh dngn rekayasa,maka hasilnya akan bermasalah.",2026-04-18 13:12:23
YouTube,Pengadilan gila.,2026-04-18 13:12:23
YouTube,Usut tuntasssssss pecattttt,2026-04-18 13:12:23
YouTube,Jaksa jaksa jahat hrs di krangkeng juga .. ..,2026-04-18 13:12:23
YouTube,"yg harusnya diperiksa itu proses pengadaan, kenapa tdk ada pembanding minimal 2 lg . jadi bisa ditanding mana yg termurah",2026-04-18 13:12:23
YouTube,"Jaksa ini sudah menuduh orang lain dengan tujuan membohongi, jaksa harus membuktikan kalau tidak bisa harus di masukkan mereka ini ke bui demi kebaikan negara ke depaan",2026-04-18 13:12:23
YouTube,Jaksa penuntut nya harus di pecat dari jaksa,2026-04-18 13:12:23
YouTube,"Bisa di lapor nga jaksa ini,krna sudah mempenjarah org tdk bersalah & lagi kesaksian saksi ahli pun teryata tdk sesuai dgn jaksa",2026-04-18 13:12:23
YouTube,"Repot yah klo udh begini, siap yg berbohong sebenarnya. Penegak hukum klo memang berbohong Iblis dia.",2026-04-18 13:12:23
YouTube,Ditunggu kelanjutan nya . Bisa nggak kajari yang nggak bener kerja di penjarakan... ???,2026-04-18 13:12:23
YouTube,Pecat aja.....,2026-04-18 13:12:23
YouTube,O ini saksi ahlinya,2026-04-18 13:12:23
YouTube,Proposal dengan RAB kan bisa direvisi jika tidak sesuai dengan pagu anggarannya...harusnya di sidik  juga meng ACC proposal tersebut,2026-04-18 13:12:23
YouTube,Jaksa dah dpet mobil tugasnya nyari kambing hitam buat pejabat negara aman,2026-04-18 13:12:23
YouTube,Hmmmm jaksanya.... Mencari2.. Masalah...,2026-04-18 13:12:23
YouTube,"wkwkwkwk ""oknum"" preman berkedok jaksa  Eh, itu cuma oknum ya kan yaa??...*serius nanya",2026-04-18 13:12:23
YouTube,Jaksa kalau prilakunya sudah jadi penjahat lebih baik negri ini bubar sajalah.,2026-04-18 13:12:23
YouTube,USUT SEMUA KEKAYAAN HAKIN DAN JAKSA YANG PUNYA HARTA TAK WAJAR,2026-04-18 13:12:23
YouTube,Kenapa ya bapak ini gak muncul waktu rapat dpr,2026-04-18 13:12:23
YouTube,bebaskan korban JPU dan kejari lainnya sblm kasus amsal viral yg sudah dipenjara...,2026-04-18 13:12:23
YouTube,"Dipecat, banti gantinya juga begitu.",2026-04-18 13:12:23
YouTube,menjadi jaksa karena titipan ordal ya gini hasilnya...sangat berbahahahahayaaa,2026-04-18 13:12:23
YouTube,sepertinya ini kasus titipan musti di periksa jaksanya semua,2026-04-18 13:12:23
YouTube,Jaksa nya koplak,2026-04-18 13:12:23
YouTube,"Pengen tau aja, Apa ini masih awalan, tapi masih ada lagi.?",2026-04-18 13:12:23
YouTube,"Gambaran jaksa di konoha, Hukum berlaku sesuai Selera",2026-04-18 13:12:23
YouTube,"TOLONG PAK ANANG INI DI PERIKSA JUGA ....PERNYATAAN NYA TDK SESUAI DGN DI PENGADILAN , ANANG SEPERTI NYA DPT LAPORAN ASAL BAPAK SENANG !!!! ",2026-04-18 13:12:23
YouTube,Jaksa nya mau cepat2 mengembalikan modal dia JD jaksa,2026-04-18 13:12:23
YouTube,Jaksa yg menuduh   juga harus diperiksa  krn kejahatan itu mengurita utk siap menghisap uang yg mrk tangkap.,2026-04-18 13:12:23
YouTube,"Omongan diplintir, salah persepsi. Ketikan juga salah.. banyak banget salahnya ga lulus lah jd jaksa..nilai jeblok",2026-04-18 13:12:23
YouTube,"Kalau ada oknum jaksa sudah d curigai  terkontaminasi virus praktik mainkan kasus y tinggal d tindak saja,,,,,,,,,,,,karena ini sudah terbukti fatal permainanya,,,,,,,",2026-04-18 13:12:23
YouTube,kapuspen kejaksaan seolah bego,2026-04-18 13:12:23
YouTube,"nah saksi ahli pun sudah verifikasi.. jaksa semakin terpojok, tapi karena mereka merasa imun terhadap hukum, jadi seeenak meraka aja memainkan hukum",2026-04-18 13:12:23
YouTube,Kejaksaan di usia muda dan jam terbang yang kurang harus di perhatikan kembali.Jangan terlau cepat menjadi kejaksaan.,2026-04-18 13:12:23
YouTube,rincian2 item yg dikerjakan ada nilai uangnya masing2,2026-04-18 13:12:23
YouTube,Kok mobil yg d kasih bupati ke kejaksaan ga di sorot y,2026-04-18 13:12:23
YouTube,"Kejar itu semua oknum2, pecat dan d penjarakan. Itu kalau sdh d lakukan selama bertahun tahun gimana negara ini",2026-04-18 13:12:23
YouTube,"Gak bakalan dikasi sanksi atau hukuman buat jaksa jahat, sementara jaksa jujur cerdas dan kritis seperti jaksa Jovi malah diancam pecat",2026-04-18 13:12:23
YouTube,Akibat negara konoha ikut campur utusan negara lain,2026-04-18 13:12:23
YouTube,JPU perlu di cek kemampuan listening dan nalar,2026-04-18 13:12:23
YouTube,"Jaksanya mau dapat kenaikan jabatan dan gaji dengan cara yg licik dan jahat  memenjarakan,  menyusahkan orang lain yg sudah kerja profesional.",2026-04-18 13:12:23
YouTube,Dia takut seperti nye,2026-04-18 13:12:23
YouTube,Memang yg biadab jaksa serta kajari karo..,2026-04-18 13:12:23
YouTube,Moral jaksa Rusak ga Ada gunanya Untuk Bangsa dlm menegakkan keadilan,2026-04-18 13:12:23
YouTube,"Miris jaman now, andai komisi 3 tidak ungkap dan membuka fakta, mengelak ...  Trimakasih Komisi 3 is the best,",2026-04-18 13:12:23
YouTube,Dear pak ANANG SUPRIATNA : SILFESTER MATUTINA apa kabar pak?,2026-04-18 13:12:23
YouTube,Silvester kemana ?,2026-04-18 13:12:23
YouTube,"Gayamu Wira,, karirmu",2026-04-18 13:12:23
YouTube,"Kelihatan memang klw jaksanya kurang jujur,  suka unjuk power..",2026-04-18 13:12:23
YouTube,Jaksa harus ganti kerugian terdakwa yang sudah terlanjur ditahan selama beberapa bulan,2026-04-18 13:12:23
YouTube,"Ketika orang tua kudet, bodoh dan keras kepala memegang jabatan tertinggi, kelar uda hidup rakyat jelata.",2026-04-18 13:12:23
YouTube,Yah... mungkin salah ketik lg,2026-04-18 13:12:23
YouTube,"Inti ny adalah tidak ada setoran ny ke Kejati Karo, project 600 jt Bro......",2026-04-18 13:12:23
YouTube,"Pengadilan indonesia sering ada masalah ,knp,,",2026-04-18 13:12:23
YouTube,"Sebaiknya sidang dipengadilan di rekam dan ini hasilnya semua saksi . penuntut ,terdakwa tidak bisa pelintir kata 2 dan ini mendidik semua orang ke pengadilan harus berani dan benar .",2026-04-18 13:12:23
YouTube,tunggu info kekayaan si kejari karo,2026-04-18 13:12:23
YouTube,"Nampak nya memang Jaksa2 muda ini masuk lewat ""Jalur cepat"". Ga kompeten nya kau mengenai hukum tapi bisa kau jadi Jaksa, itu saja uda tanda tanya besar.",2026-04-18 13:12:23
YouTube,Telat banget bikin klarifikasi.,2026-04-18 13:12:23
YouTube,Banyak bandit,2026-04-18 13:12:23
YouTube,Apakah akan dimutasi atau di pecat,2026-04-18 13:12:23
YouTube,pecat.,2026-04-18 13:12:23
YouTube,"Coba sebutkan kalo ada yg tau,,instansi mana yg gak korup... pengen tau aja sih...",2026-04-18 13:12:23
YouTube,"Duh dana desa banyak yang ""mengawasi"", selain oknum LSM,pengacara,jaksa,polisi camat,bupati. Menurut keyakinan saya, Dalam hati kepala desa harus menanggung  tanggung jawab   1 ekor kambing padahal cuma makan sekerat. Kasian kepala desa.",2026-04-18 13:12:23
YouTube,Knp lu klarifikasi di medsos... Lu mau cuci tangan ya...,2026-04-18 13:12:23
YouTube,Berdasarkan apa amsal bebas???,2026-04-18 13:12:23
YouTube,Waduhhhh parah jaksa satu ini bohong terus. Harus diberhentikan dari jaksa orang orang yg tidak jujur,2026-04-18 13:12:23
YouTube,masuk jaksa lewat jalur ordal atau jalur nembak,2026-04-18 13:12:23
YouTube,Pejabat pejabat di SUMUT kenapa banyak yang bermasalah ya,2026-04-18 13:12:23
YouTube,"fix jaksa nya layak di pidana .. pecat dan masukkan penjara ,..fatal dia pelintiir saksi ahli",2026-04-18 13:12:24
YouTube,Kenapa jajaran pemerintahan di penuhi dg orang 2 go block,2026-04-18 13:12:24
YouTube,"Waduh..... Informasi saksi ahli ternyata dipelintir, berarti ini jelas kejahatan yang dilakukan oknum-oknum kejaksaan Karo. Bagaimana nih?",2026-04-18 13:12:24
YouTube,haduh duit receh doang ,2026-04-18 13:12:24
YouTube,"Korupsi tetap korupsi,biar seorang kreator",2026-04-18 13:12:24
YouTube,"Disitu kan bisa penawaran kalau tidak setuju kan Bisa di Tolak ,kan selesai ,kalau ada perubahan harga bisa ditolak atau bermusyawarah dalam perjanjian ada Addendum ,itu atas kesepakatan pemberi kerja dan penerima atau pelaksana kerja",2026-04-18 13:12:24
YouTube,Jangan2 jaksanya ga paham bedanya tukang harian sama biaya tukang borongan,2026-04-18 13:12:24
YouTube,"Gara2 duit segitu gegernya seantero jagat,,gililan yg trilunan di korupsi  pada kincep,,dasar pejabat banksat,,,!!!",2026-04-18 13:12:24
YouTube,"Berarti mmng jaksa nya yg bermain main dngn hukum, pecat aja dah buat apa punya jaksa bgini. Masih banyak ganti nya yg lebih kompeten, jd gk buang2 uang negara gaji jaksa setan itu",2026-04-18 13:12:24
YouTube,Kapuspen nya juga asbun,2026-04-18 13:12:24
YouTube,"Jaksa perusak kebenaran,Masih bocah udah pandai berbohongpecaaaaaaaat",2026-04-18 13:12:24
YouTube,Kok itu semua pelanggar di Kejari ngga ada yg di pecat ya,2026-04-18 13:12:24
YouTube,Dalam kontrak itu bersifat unit price atau lumpsum ..kalau penyewaan drone  dari 30 hari menjadi 12 hari ..kalau pada kontrak disebut lump sum...gak masalah ..!!!!?!???  Ada lagi dengan sistem sewa kelola .???? Masalah penelitian pada RAB harus oleh seorang yangndgn.latar belakang estimator khusus kontrak ...bukan asal seorang inspektur pemeriksa langsung bisa. mengadakan kebenaran atas suatu kontrak ...??!!???,2026-04-18 13:12:24
YouTube,Jaksa nya suruh mundur manti banysk ordng tak bersalah di penjara...ini jaksa yg gak bener gdk bisa kerja..,2026-04-18 13:12:24
YouTube,"Jaksa nya harus dihukum jangan cuma minta maaf saja, karena hidup seseorang dipertaruhkan",2026-04-18 13:12:24
YouTube,Kalo sdh dibuka umum... smua saling menyalahkan... cari kambing hitam.... jaksa kejar target spertinya...,2026-04-18 13:12:24
YouTube,"Bodoh kali kau jpu, kok bs pula kau menilai hal begitu. Sementara itu perkara korupsi, tidak berani kau melempar bola panas itu ke institusi coklat ya..",2026-04-18 13:12:24
YouTube,"Tuntut balik jaksa, kalau gak Viral yakin jadi tumbal bang atsal",2026-04-18 13:12:24
YouTube,"PARAH SIH KALO GK DI HUKUM, APA KARNA DIA JAKSA, SHG  MMPERMAINKAN HUKUM SESUKANYA.?",2026-04-18 13:12:24
YouTube,Klo memang keterangan ahli ini diputarbalikan..   Adukan jaksanya ke polisi .. berani??,2026-04-18 13:12:24
YouTube,kejar target biar naik yaa? ,2026-04-18 13:12:24
YouTube,Bapak .......  klo memang jaksa memelintir ucapan saksi ahli yaa laporkan saja kepihak berwenang dengan tuduhan penipuan publik,2026-04-18 13:12:24
YouTube,Saksi ahli yg  slu di pake sm jaksa dan polisi hrs  ujian utk  dapet sertifikasi layak saksi ahli . Sudah pada ngawur dan hanya demi uang saksi ahli yg slu minta sm klayen yg berperkara . Dan kesaksiannya sesuai permintaan/pesanan,2026-04-18 13:12:24
YouTube,si oknum rencananya memperkarakan buat 'you know lah' bisa buat dompet ato biar terkesan ada perkara buat bantalan naek posisi...eh ternyata viral,2026-04-18 13:12:24
YouTube,Tuntut balik lah,2026-04-18 13:12:24
YouTube,Kemarin kemana aja boss... Skrg sibuk klarifikasi .,2026-04-18 13:12:24
YouTube,"Nyari nya ikan teri, eh malah blunder.",2026-04-18 13:12:24
YouTube,"Pembayaran pun, karena bukan harian bos.",2026-04-18 13:12:24
YouTube,Knp yg dpt promosi malah yg ilmunya minum.. Pengetahuan nya pas pasan.. Jabatan ini tanggung jawabnya besar. Menentukan nama baik dn masa depan orang. Promosikan lh org yg ber ilmu yg pngetahuannya luas..,2026-04-18 13:12:24
YouTube,Jaksanya mungkin pas kuliah tidur atau bolos ,2026-04-18 13:12:24
YouTube,"Ya wajar lah bro, pedagang kan harus mempromokan karyanya, masak bilang jelek atas barang yg dijualnya ...",2026-04-18 13:12:24
YouTube,No viral no djustice,2026-04-18 13:12:24
YouTube,Bebas kan terpidana yang lain nya.. Soal nya kasus nya sama,2026-04-18 13:12:24
YouTube,begawe dimano kak?? kejaksaan..                                                                                                                                                     kaburrrrrr,2026-04-18 13:12:24
YouTube,Kejaksaan tidak bisa membedakan antara production dan post production.,2026-04-18 13:12:24
YouTube,"Urusan penindakan korupsi pemainnya ada 2: KPK dan Kejaksanaan. Ketika KPK sudah banyak mengungkap kasus , kejaksaan pun tidak mau kalah. Dan makin nyata beda kapasitas KPK dengan kejaksaan. Rakyat juga yang jadi korban persaingan.",2026-04-18 13:12:24
YouTube,Jaksa otak penjahat.,2026-04-18 13:12:24
YouTube,Di hitung nol orang alatnya aja belinya aja ada harga belum lagi buat bayar tallent dan lainnya emang produksinya ga pake alat,2026-04-18 13:12:24
YouTube,"Pajak kalo bayarnya telat dapat denda,,tp kalo bayarnya sebelum tanggal pembayaran kok GK dapat keringanan/bonus...",2026-04-18 13:12:24
YouTube,Banyak orang pinter tetapi otak kejahatan keburukan. Inilah negeri seribu dongeng,2026-04-18 13:12:24
YouTube,Jaksanya smp sekarang masih aman² aja? Gada tindak lanjut apa² dr atasannya?,2026-04-18 13:12:24
YouTube,Jaksanya salah alamat dg menyasar amsal,2026-04-18 13:12:24
YouTube,"Jika benar yang abang bilang itu, anda sebagai saksi ahli, lalu di plitir jaksa, berani tidak tuntut balik jaksanya. Biar terang benderang kasus nya.",2026-04-18 13:12:24
YouTube,Jaksa harus ganti hilangnya kemerdekaan Amsal Sitepu selama 131 hari. Dan harus di pidana seperti kata pak Hinca Panjaitan. Jaksa2 model begitu sangat berbahaya !!!,2026-04-18 13:12:24
YouTube,"Jaksanya ngga ngerti kerjaan yang dia ngga paham cuma arogan aja, pecat Jaksa model gini.",2026-04-18 13:12:24
YouTube,"semua itu demi uang,uang,gengsitinggi,ingin kaya,kerja ringan.padahal sang pengadilan sblm ny udh di sumpah.",2026-04-18 13:12:24
YouTube,"Klo memang ada kerugian negara eh jaksa nya yg bego apa gimana kok kepala desa nya gk di apa"" in bukannya klo ada kejanggalan kades harusnya komplain karna RAB gk sesuai dengan dana yg harus di bayarkan",2026-04-18 13:12:24
YouTube,loh kok dari menit 2:47 sampe 3:59 yg baca berita bilangnya netizen .,2026-04-18 13:12:24
YouTube,"Harus sekolah lagi para jaksa upgrade tentang pengadaan barang dan jasa di desa sudah di atur oleh kemendes dan kemenkeu.beda dengan pengadaan barang dan jasa dinas/kementerian. Dungu jangan di pelihara,waktu berubah kalian juga harus menyesuaikan aturan",2026-04-18 13:12:24
YouTube,Hadusnya semua jaksa itu dimusnahkan. Sangat berbahaya jika iblis iblis itu dibiarkan hidup,2026-04-18 13:12:24
YouTube,Kasus pesanan yang gak ada ya harus di ada-adain.. lumayan cuan masuk kantong kan ,2026-04-18 13:12:24
YouTube,Saksi ahlinya/auditornya jaksanya siapa? Infonya nggk dihadirkan saat proses persidangan,2026-04-18 13:12:24
YouTube,"saat saya memesan satu pengerjaan yg saya lihat apakah hasilnya sesuai dgn perjanjian, gimana pekerjaan dilakukan saya tidak perduli. klu pekerjaan itu dikerjakan dgn efisien dan menghasilkan keuntungan lebih banyak itu hak yg mengerjakan... sesimpel itu ...",2026-04-18 13:12:24
YouTube,Rame2 cuci tangan cuci kaki cuci mulut trus tidur.,2026-04-18 13:12:24
YouTube,"berarti jaksa sudah mengadu domba lembaga, dan masyarakat, ini para jaksa harus di pidana",2026-04-18 13:12:24
YouTube,Saling lempar kayak pimpong,2026-04-18 13:12:24
YouTube,"disuatu kasus sok teliti,disisi lain mungkin ada yg mencolok gak maucek/teliti",2026-04-18 13:12:24
